Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
pathmnist,224,"BioMedCLIP,PubMedCLIP,CheXagent,UNI2",concat,0,1,0.9965,1.0000,0.9742,0.9932,115.87,1.21
pathmnist,224,"BioMedCLIP,CONCH,rad-dino,UNI",concat,0,1,0.9956,1.0000,0.9733,0.9944,82.70,0.89
pathmnist,224,"BioMedCLIP,CONCH,rad-dino,Prov-GigaPath",concat,0,1,0.9910,0.9999,0.9652,0.9977,102.75,1.06
pathmnist,224,"BioMedCLIP,CONCH,rad-dino,Hibou-B",concat,0,1,0.9948,1.0000,0.9642,0.9983,76.84,0.88
pathmnist,224,"BioMedCLIP,CONCH,rad-dino,CheXagent",concat,0,1,0.9927,0.9999,0.9564,0.9966,95.59,1.01
pathmnist,224,"BioMedCLIP,CONCH,rad-dino,UNI2",concat,0,1,0.9963,1.0000,0.9744,0.9945,95.71,1.03
pathmnist,224,"BioMedCLIP,CONCH,UNI,Prov-GigaPath",concat,0,1,0.9956,1.0000,0.9730,0.9946,104.05,1.10
pathmnist,224,"BioMedCLIP,CONCH,UNI,Hibou-B",concat,0,1,0.9958,1.0000,0.9717,0.9955,80.98,0.89
pathmnist,224,"BioMedCLIP,CONCH,UNI,CheXagent",concat,0,1,0.9961,1.0000,0.9703,0.9945,99.92,1.07
pathmnist,224,"BioMedCLIP,CONCH,UNI,UNI2",concat,0,1,0.9970,1.0000,0.9742,0.9946,101.42,1.22
pathmnist,224,"BioMedCLIP,CONCH,Prov-GigaPath,Hibou-B",concat,0,1,0.9948,1.0000,0.9673,0.9983,98.29,1.04
pathmnist,224,"BioMedCLIP,CONCH,Prov-GigaPath,CheXagent",concat,0,1,0.9928,0.9999,0.9606,0.9965,118.94,1.22
pathmnist,224,"BioMedCLIP,CONCH,Prov-GigaPath,UNI2",concat,0,1,0.9965,1.0000,0.9747,0.9939,117.32,1.27
pathmnist,224,"BioMedCLIP,CONCH,Hibou-B,UNI2",concat,0,1,0.9966,1.0000,0.9726,0.9952,95.56,1.04
pathmnist,224,"BioMedCLIP,CONCH,CheXagent,UNI2",concat,0,1,0.9970,1.0000,0.9738,0.9938,113.01,1.21
pathmnist,224,"BioMedCLIP,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.9958,1.0000,0.9708,0.9945,111.94,1.18
pathmnist,224,"BioMedCLIP,rad-dino,UNI,Hibou-B",concat,0,1,0.9966,1.0000,0.9678,0.9952,88.82,1.05
pathmnist,224,"BioMedCLIP,rad-dino,UNI,CheXagent",concat,0,1,0.9964,1.0000,0.9677,0.9943,108.14,1.14
pathmnist,224,"BioMedCLIP,rad-dino,UNI,UNI2",concat,0,1,0.9970,1.0000,0.9747,0.9943,109.44,1.18
pathmnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath,Hibou-B",concat,0,1,0.9961,1.0000,0.9698,0.9985,107.25,1.11
pathmnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.9925,0.9999,0.9487,0.9958,131.46,1.33
pathmnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath,UNI2",concat,0,1,0.9966,1.0000,0.9753,0.9936,124.54,1.35
pathmnist,224,"BioMedCLIP,rad-dino,Hibou-B,CheXagent",concat,0,1,0.9962,1.0000,0.9638,0.9982,102.62,1.08
pathmnist,224,"BioMedCLIP,rad-dino,Hibou-B,UNI2",concat,0,1,0.9972,1.0000,0.9728,0.9943,102.17,1.10
pathmnist,224,"BioMedCLIP,rad-dino,CheXagent,UNI2",concat,0,1,0.9968,1.0000,0.9735,0.9928,120.84,1.47
pathmnist,224,"BioMedCLIP,UNI,Prov-GigaPath,Hibou-B",concat,0,1,0.9967,1.0000,0.9696,0.9954,111.00,1.19
pathmnist,224,"BioMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.9962,1.0000,0.9695,0.9942,129.43,1.36
pathmnist,224,"BioMedCLIP,UNI,Prov-GigaPath,UNI2",concat,0,1,0.9967,1.0000,0.9744,0.9944,131.09,1.39
pathmnist,224,"BioMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.9966,1.0000,0.9678,0.9962,107.07,1.14
pathmnist,224,"BioMedCLIP,UNI,Hibou-B,UNI2",concat,0,1,0.9969,1.0000,0.9710,0.9942,108.61,1.18
pathmnist,224,"BioMedCLIP,UNI,CheXagent,UNI2",concat,0,1,0.9970,1.0000,0.9747,0.9938,127.18,1.45
pathmnist,224,"BioMedCLIP,Prov-GigaPath,Hibou-B,CheXagent",concat,0,1,0.9963,1.0000,0.9648,0.9982,125.85,1.29
pathmnist,224,"BioMedCLIP,Prov-GigaPath,Hibou-B,UNI2",concat,0,1,0.9966,1.0000,0.9740,0.9947,125.74,1.33
pathmnist,224,"BioMedCLIP,Prov-GigaPath,CheXagent,UNI2",concat,0,1,0.9968,1.0000,0.9748,0.9930,143.32,1.50
