Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
tissuemnist,224,"BioMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.6755,0.9267,0.6771,0.9272,242.46,3.68
tissuemnist,224,"BioMedCLIP,UNI,Prov-GigaPath,UNI2",concat,0,1,0.6710,0.9231,0.6696,0.9249,249.89,3.91
tissuemnist,224,"BioMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.6830,0.9290,0.6803,0.9291,199.57,2.99
tissuemnist,224,"BioMedCLIP,UNI,Hibou-B,UNI2",concat,0,1,0.6704,0.9237,0.6682,0.9241,206.02,3.30
tissuemnist,224,"BioMedCLIP,UNI,CheXagent,UNI2",concat,0,1,0.6742,0.9259,0.6710,0.9252,241.28,3.41
tissuemnist,224,"BioMedCLIP,Prov-GigaPath,Hibou-B,CheXagent",concat,0,1,0.6896,0.9314,0.6870,0.9315,227.00,3.54
tissuemnist,224,"BioMedCLIP,Prov-GigaPath,Hibou-B,UNI2",concat,0,1,0.6838,0.9287,0.6838,0.9303,235.74,3.13
tissuemnist,224,"BioMedCLIP,Prov-GigaPath,CheXagent,UNI2",concat,0,1,0.6775,0.9277,0.6774,0.9275,269.84,3.65
tissuemnist,224,"BioMedCLIP,Hibou-B,CheXagent,UNI2",concat,0,1,0.6835,0.9300,0.6835,0.9296,227.19,3.64
tissuemnist,224,"PubMedCLIP,CONCH,rad-dino,UNI",concat,0,1,0.6454,0.9111,0.6418,0.9123,154.10,2.34
tissuemnist,224,"PubMedCLIP,CONCH,rad-dino,Prov-GigaPath",concat,0,1,0.6620,0.9196,0.6630,0.9215,180.97,2.80
tissuemnist,224,"PubMedCLIP,CONCH,rad-dino,Hibou-B",concat,0,1,0.6687,0.9214,0.6657,0.9223,137.75,2.29
tissuemnist,224,"PubMedCLIP,CONCH,rad-dino,CheXagent",concat,0,1,0.6656,0.9224,0.6654,0.9217,172.55,2.73
tissuemnist,224,"PubMedCLIP,CONCH,rad-dino,UNI2",concat,0,1,0.6533,0.9144,0.6509,0.9157,177.63,2.91
tissuemnist,224,"PubMedCLIP,CONCH,UNI,Prov-GigaPath",concat,0,1,0.6668,0.9218,0.6674,0.9239,194.27,3.14
tissuemnist,224,"PubMedCLIP,CONCH,UNI,Hibou-B",concat,0,1,0.6685,0.9216,0.6657,0.9229,152.61,2.18
tissuemnist,224,"PubMedCLIP,CONCH,UNI,CheXagent",concat,0,1,0.6705,0.9237,0.6691,0.9237,186.11,2.92
tissuemnist,224,"PubMedCLIP,CONCH,UNI,UNI2",concat,0,1,0.6558,0.9160,0.6539,0.9181,193.67,2.79
tissuemnist,224,"PubMedCLIP,CONCH,Prov-GigaPath,Hibou-B",concat,0,1,0.6814,0.9284,0.6836,0.9299,179.62,2.67
tissuemnist,224,"PubMedCLIP,CONCH,Prov-GigaPath,CheXagent",concat,0,1,0.6733,0.9258,0.6756,0.9264,213.35,3.26
tissuemnist,224,"PubMedCLIP,CONCH,Prov-GigaPath,UNI2",concat,0,1,0.6710,0.9221,0.6714,0.9247,220.86,3.28
